"cond_open","cond_close","stop_loss","profit","deals"
-2.8,0.9,-30,"135.46",48
-2.8,0.9,-40,"135.46",48
-2.8,0.9,-50,"135.46",48
-2.8,0.9,-60,"135.46",48
-2.8,0.9,-70,"135.46",48
-2.8,0.9,-80,"135.46",48
-2.8,0.9,-90,"135.46",48
-2.8,0.9,-100,"135.46",48
-2.8,1,-10,"140.12",48
-2.8,1,-20,"140.12",48
-2.8,1,-30,"140.12",48
-2.8,1,-40,"140.12",48
-2.8,1,-50,"140.12",48
-2.8,1,-60,"140.12",48
-2.8,1,-70,"140.12",48
-2.8,1,-80,"140.12",48
-2.8,1,-90,"140.12",48
-2.8,1,-100,"140.12",48
-2.8,1.1,-10,"141.71",48
-2.8,1.1,-20,"141.71",48
-2.8,1.1,-30,"141.71",48
-2.8,1.1,-40,"141.71",48
-2.8,1.1,-50,"141.71",48
-2.8,1.1,-60,"141.71",48
-2.8,1.1,-70,"141.71",48
-2.8,1.1,-80,"141.71",48
-2.8,1.1,-90,"141.71",48
-2.8,1.1,-100,"141.71",48
-2.8,1.2,-10,"140.80",47
-2.8,1.2,-20,"140.80",47
-2.8,1.2,-30,"140.80",47
-2.8,1.2,-40,"140.80",47
-2.8,1.2,-50,"140.80",47
-2.8,1.2,-60,"140.80",47
-2.8,1.2,-70,"140.80",47
-2.8,1.2,-80,"140.80",47
-2.8,1.2,-90,"140.80",47
-2.8,1.2,-100,"140.80",47
-2.8,1.3,-10,"138.19",43
-2.8,1.3,-20,"138.19",43
-2.8,1.3,-30,"138.19",43
-2.8,1.3,-40,"138.19",43
-2.8,1.3,-50,"138.19",43
-2.8,1.3,-60,"138.19",43
-2.8,1.3,-70,"138.19",43
-2.8,1.3,-80,"138.19",43
-2.8,1.3,-90,"138.19",43
-2.8,1.3,-100,"138.19",43
-2.8,1.4,-10,"137.77",41
-2.8,1.4,-20,"137.77",41
-2.8,1.4,-30,"137.77",41
-2.8,1.4,-40,"137.77",41
-2.8,1.4,-50,"137.77",41
-2.8,1.4,-60,"137.77",41
-2.8,1.4,-70,"137.77",41
-2.8,1.4,-80,"137.77",41
-2.8,1.4,-90,"137.77",41
-2.8,1.4,-100,"137.77",41
-2.8,1.5,-10,"140.02",41
-2.8,1.5,-20,"140.02",41
-2.8,1.5,-30,"140.02",41
-2.8,1.5,-40,"140.02",41
-2.8,1.5,-50,"140.02",41
-2.8,1.5,-60,"140.02",41
-2.8,1.5,-70,"140.02",41
-2.8,1.5,-80,"140.02",41
-2.8,1.5,-90,"140.02",41
-2.8,1.5,-100,"140.02",41
-2.8,1.6,-10,"144.49",40
-2.8,1.6,-20,"144.49",40
-2.8,1.6,-30,"144.49",40
-2.8,1.6,-40,"144.49",40
-2.8,1.6,-50,"144.49",40
