"cond_open","cond_close","trail_range","profit","deals"
-0.6,0.9,0.7,"115.00",83
-0.6,0.9,0.8,"158.06",86
-0.6,0.9,0.9,"155.10",77
-0.6,0.9,1,"126.09",70
-0.6,1,0.1,"428.01",126
-0.6,1,0.2,"451.63",122
-0.6,1,0.3,"294.24",114
-0.6,1,0.4,"233.03",104
-0.6,1,0.5,"156.11",90
-0.6,1,0.6,"117.95",83
-0.6,1,0.7,"146.10",82
-0.6,1,0.8,"144.22",75
-0.6,1,0.9,"232.99",69
-0.6,1,1,"244.07",76
-0.6,1.1,0.1,"509.60",123
-0.6,1.1,0.2,"486.93",123
-0.6,1.1,0.3,"355.72",116
-0.6,1.1,0.4,"279.45",107
-0.6,1.1,0.5,"169.49",95
-0.6,1.1,0.6,"197.44",90
-0.6,1.1,0.7,"133.52",70
-0.6,1.1,0.8,"128.11",64
-0.6,1.1,0.9,"243.00",68
-0.6,1.1,1,"258.42",76
-0.6,1.2,0.1,"510.26",117
-0.6,1.2,0.2,"334.26",109
-0.6,1.2,0.3,"413.52",111
-0.6,1.2,0.4,"223.60",100
-0.6,1.2,0.5,"203.71",92
-0.6,1.2,0.6,"182.57",78
-0.6,1.2,0.7,"119.64",64
-0.6,1.2,0.8,"217.10",66
-0.6,1.2,0.9,"258.84",67
-0.6,1.2,1,"256.23",73
-0.6,1.3,0.1,"381.38",112
-0.6,1.3,0.2,"291.01",98
-0.6,1.3,0.3,"243.77",98
-0.6,1.3,0.4,"219.11",90
-0.6,1.3,0.5,"174.17",77
-0.6,1.3,0.6,"234.26",69
-0.6,1.3,0.7,"221.91",72
-0.6,1.3,0.8,"207.48",68
-0.6,1.3,0.9,"236.37",67
-0.6,1.3,1,"227.91",67
-0.6,1.4,0.1,"362.37",105
-0.6,1.4,0.2,"241.89",87
-0.6,1.4,0.3,"296.45",88
-0.6,1.4,0.4,"210.44",77
-0.6,1.4,0.5,"135.90",63
-0.6,1.4,0.6,"218.96",65
-0.6,1.4,0.7,"228.02",69
-0.6,1.4,0.8,"218.85",66
-0.6,1.4,0.9,"198.66",65
-0.6,1.4,1,"250.06",70
-0.6,1.5,0.1,"272.89",88
-0.6,1.5,0.2,"274.73",82
-0.6,1.5,0.3,"228.87",77
-0.6,1.5,0.4,"185.91",68
-0.6,1.5,0.5,"226.19",64
-0.6,1.5,0.6,"224.96",63
-0.6,1.5,0.7,"235.77",68
-0.6,1.5,0.8,"187.74",65
-0.6,1.5,0.9,"96.07",58
-0.6,1.5,1,"153.51",62
-0.6,1.6,0.1,"463.39",86
-0.6,1.6,0.2,"393.58",81
-0.6,1.6,0.3,"396.40",77
-0.6,1.6,0.4,"292.54",69
-0.6,1.6,0.5,"230.90",63
-0.6,1.6,0.6,"235.41",63
-0.6,1.6,0.7,"201.66",67
-0.6,1.6,0.8,"201.59",65
-0.6,1.6,0.9,"114.17",57
-0.6,1.6,1,"160.71",61
-0.6,1.7,0.1,"513.77",87
-0.6,1.7,0.2,"470.38",82
-0.6,1.7,0.3,"468.15",79
-0.6,1.7,0.4,"356.33",71
-0.6,1.7,0.5,"208.98",61
-0.6,1.7,0.6,"206.07",62
-0.6,1.7,0.7,"222.04",66
-0.6,1.7,0.8,"206.95",63
-0.6,1.7,0.9,"114.44",56
-0.6,1.7,1,"124.90",55
-0.6,1.8,0.1,"549.50",84
-0.6,1.8,0.2,"462.97",81
-0.6,1.8,0.3,"446.67",75
-0.6,1.8,0.4,"333.05",68
-0.6,1.8,0.5,"156.18",56
-0.6,1.8,0.6,"225.78",65
-0.6,1.8,0.7,"203.22",60
-0.6,1.8,0.8,"204.33",59
-0.6,1.8,0.9,"31.96",34
-0.6,1.8,1,"43.94",39
-0.6,1.9,0.1,"547.59",82
-0.6,1.9,0.2,"458.22",76
-0.6,1.9,0.3,"408.08",75
-0.6,1.9,0.4,"273.33",68
-0.6,1.9,0.5,"237.72",62
-0.6,1.9,0.6,"237.40",63
-0.6,1.9,0.7,"236.62",61
-0.6,1.9,0.8,"187.28",55
-0.6,1.9,0.9,"44.38",38
-0.6,1.9,1,"34.26",36
-0.6,2,0.1,"555.77",81
-0.6,2,0.2,"470.16",76
-0.6,2,0.3,"370.34",73
-0.6,2,0.4,"270.63",66
-0.6,2,0.5,"218.51",61
-0.6,2,0.6,"224.67",60
-0.6,2,0.7,"183.40",54
-0.6,2,0.8,"151.95",54
-0.6,2,0.9,"194.64",57
-0.6,2,1,"173.65",54
-0.5,0.1,0.1,"250.02",215
-0.5,0.1,0.2,"312.20",206
-0.5,0.1,0.3,"244.38",168
-0.5,0.1,0.4,"193.89",130
-0.5,0.1,0.5,"149.92",122
-0.5,0.1,0.6,"164.72",112
-0.5,0.1,0.7,"151.21",107
-0.5,0.1,0.8,"183.51",110
-0.5,0.1,0.9,"88.55",104
-0.5,0.1,1,"13.78",112
-0.5,0.2,0.1,"268.72",186
-0.5,0.2,0.2,"243.42",145
-0.5,0.2,0.3,"212.90",131
-0.5,0.2,0.4,"206.08",125
-0.5,0.2,0.5,"164.34",110
-0.5,0.2,0.6,"171.53",107
-0.5,0.2,0.7,"57.60",114
-0.5,0.2,0.8,"44.92",92
-0.5,0.2,0.9,"49.09",124
-0.5,0.2,1,"53.46",123
-0.5,0.3,0.1,"280.41",145
-0.5,0.3,0.2,"249.58",136
-0.5,0.3,0.3,"267.95",129
-0.5,0.3,0.4,"217.44",113
-0.5,0.3,0.5,"230.76",127
-0.5,0.3,0.6,"213.06",115
-0.5,0.3,0.7,"186.11",109
-0.5,0.3,0.8,"75.05",113
-0.5,0.3,0.9,"32.44",106
-0.5,0.3,1,"144.09",115
-0.5,0.4,0.1,"301.66",139
-0.5,0.4,0.2,"269.27",131
-0.5,0.4,0.3,"279.69",124
-0.5,0.4,0.4,"224.79",112
-0.5,0.4,0.5,"227.81",119
-0.5,0.4,0.6,"175.84",89
-0.5,0.4,0.7,"82.60",118
-0.5,0.4,0.8,"82.63",109
-0.5,0.4,0.9,"54.31",103
-0.5,0.4,1,"95.84",115
-0.5,0.5,0.1,"379.34",140
-0.5,0.5,0.2,"403.31",149
-0.5,0.5,0.3,"381.96",140
-0.5,0.5,0.4,"247.13",116
-0.5,0.5,0.5,"196.52",109
-0.5,0.5,0.6,"233.61",109
-0.5,0.5,0.7,"90.48",111
-0.5,0.5,0.8,"137.82",111
-0.5,0.5,0.9,"64.84",99
-0.5,0.5,1,"89.31",103
-0.5,0.6,0.1,"393.95",130
-0.5,0.6,0.2,"466.72",146
-0.5,0.6,0.3,"347.02",131
-0.5,0.6,0.4,"258.82",116
-0.5,0.6,0.5,"259.69",115
-0.5,0.6,0.6,"277.13",110
-0.5,0.6,0.7,"150.97",117
-0.5,0.6,0.8,"149.84",107
-0.5,0.6,0.9,"84.64",99
-0.5,0.6,1,"50.91",79
-0.5,0.7,0.1,"372.83",122
-0.5,0.7,0.2,"401.75",133
-0.5,0.7,0.3,"288.11",103
-0.5,0.7,0.4,"311.90",116
-0.5,0.7,0.5,"197.06",93
-0.5,0.7,0.6,"205.60",86
-0.5,0.7,0.7,"92.37",109
-0.5,0.7,0.8,"138.91",98
-0.5,0.7,0.9,"52.11",82
-0.5,0.7,1,"169.50",75
-0.5,0.8,0.1,"401.91",127
-0.5,0.8,0.2,"360.07",123
-0.5,0.8,0.3,"353.25",117
-0.5,0.8,0.4,"447.16",119
-0.5,0.8,0.5,"386.64",114
-0.5,0.8,0.6,"336.11",90
-0.5,0.8,0.7,"147.86",101
-0.5,0.8,0.8,"74.29",95
-0.5,0.8,0.9,"208.48",78
-0.5,0.8,1,"174.17",74
-0.5,0.9,0.1,"414.39",120
-0.5,0.9,0.2,"365.98",116
-0.5,0.9,0.3,"363.77",114
-0.5,0.9,0.4,"330.37",121
-0.5,0.9,0.5,"407.62",113
-0.5,0.9,0.6,"389.63",101
-0.5,0.9,0.7,"76.80",96
-0.5,0.9,0.8,"233.85",88
-0.5,0.9,0.9,"220.22",78
-0.5,0.9,1,"172.17",70
-0.5,1,0.1,"439.22",119
-0.5,1,0.2,"386.97",115
-0.5,1,0.3,"361.75",121
-0.5,1,0.4,"375.20",122
-0.5,1,0.5,"270.71",101
-0.5,1,0.6,"79.83",94
-0.5,1,0.7,"259.52",91
-0.5,1,0.8,"242.36",82
-0.5,1,0.9,"331.81",71
-0.5,1,1,"193.60",63
-0.5,1.1,0.1,"589.08",121
-0.5,1.1,0.2,"395.29",123
-0.5,1.1,0.3,"312.09",102
-0.5,1.1,0.4,"241.57",89
-0.5,1.1,0.5,"237.36",92
-0.5,1.1,0.6,"249.29",84
-0.5,1.1,0.7,"276.30",86
-0.5,1.1,0.8,"322.92",70
-0.5,1.1,0.9,"261.11",69
-0.5,1.1,1,"327.02",68
-0.5,1.2,0.1,"412.58",119
-0.5,1.2,0.2,"397.27",116
-0.5,1.2,0.3,"193.83",94
-0.5,1.2,0.4,"178.05",92
-0.5,1.2,0.5,"93.51",89
-0.5,1.2,0.6,"270.44",83
-0.5,1.2,0.7,"241.72",76
-0.5,1.2,0.8,"253.11",68
-0.5,1.2,0.9,"425.94",74
-0.5,1.2,1,"372.30",68
-0.5,1.3,0.1,"353.78",95
-0.5,1.3,0.2,"328.82",92
-0.5,1.3,0.3,"168.17",87
-0.5,1.3,0.4,"148.03",80
-0.5,1.3,0.5,"95.24",85
-0.5,1.3,0.6,"353.91",74
-0.5,1.3,0.7,"244.94",67
-0.5,1.3,0.8,"373.85",71
-0.5,1.3,0.9,"383.00",69
-0.5,1.3,1,"363.15",65
-0.5,1.4,0.1,"417.26",100
-0.5,1.4,0.2,"479.69",88
-0.5,1.4,0.3,"400.82",78
-0.5,1.4,0.4,"390.29",76
-0.5,1.4,0.5,"141.68",74
-0.5,1.4,0.6,"255.30",67
-0.5,1.4,0.7,"400.80",71
-0.5,1.4,0.8,"371.93",69
-0.5,1.4,0.9,"350.77",66
-0.5,1.4,1,"338.48",63
-0.5,1.5,0.1,"576.97",95
-0.5,1.5,0.2,"474.87",82
-0.5,1.5,0.3,"412.38",77
-0.5,1.5,0.4,"168.01",76
-0.5,1.5,0.5,"257.21",65
-0.5,1.5,0.6,"414.16",71
-0.5,1.5,0.7,"386.56",69
-0.5,1.5,0.8,"349.82",66
-0.5,1.5,0.9,"156.00",62
-0.5,1.5,1,"234.64",57
-0.5,1.6,0.1,"293.86",91
-0.5,1.6,0.2,"455.37",77
-0.5,1.6,0.3,"197.37",78
-0.5,1.6,0.4,"287.75",69
-0.5,1.6,0.5,"404.23",70
-0.5,1.6,0.6,"408.10",72
-0.5,1.6,0.7,"394.97",68
-0.5,1.6,0.8,"357.52",66
-0.5,1.6,0.9,"231.26",59
-0.5,1.6,1,"222.84",56
-0.5,1.7,0.1,"666.72",90
-0.5,1.7,0.2,"248.59",85
-0.5,1.7,0.3,"405.64",74
-0.5,1.7,0.4,"566.88",78
-0.5,1.7,0.5,"408.56",73
-0.5,1.7,0.6,"416.72",70
-0.5,1.7,0.7,"375.96",66
-0.5,1.7,0.8,"341.74",64
-0.5,1.7,0.9,"230.37",57
-0.5,1.7,1,"110.90",52
-0.5,1.8,0.1,"254.87",85
-0.5,1.8,0.2,"393.98",77
-0.5,1.8,0.3,"607.89",81
-0.5,1.8,0.4,"551.69",77
-0.5,1.8,0.5,"337.47",65
-0.5,1.8,0.6,"402.37",65
-0.5,1.8,0.7,"353.15",62
-0.5,1.8,0.8,"336.91",61
-0.5,1.8,0.9,"111.00",43
-0.5,1.8,1,"44.17",36
-0.5,1.9,0.1,"467.37",78
-0.5,1.9,0.2,"650.63",82
-0.5,1.9,0.3,"496.83",73
-0.5,1.9,0.4,"439.89",67
-0.5,1.9,0.5,"317.93",60
-0.5,1.9,0.6,"305.25",60
-0.5,1.9,0.7,"298.99",58
-0.5,1.9,0.8,"267.66",59
-0.5,1.9,0.9,"59.56",41
-0.5,1.9,1,"44.17",36
-0.5,2,0.1,"699.13",84
-0.5,2,0.2,"634.21",81
-0.5,2,0.3,"570.87",73
-0.5,2,0.4,"349.13",63
-0.5,2,0.5,"245.69",56
-0.5,2,0.6,"212.37",53
-0.5,2,0.7,"9.06",34
-0.5,2,0.8,"176.59",56
-0.5,2,0.9,"138.80",53
-0.5,2,1,"108.80",48
-0.4,0.1,0.1,"415.32",213
-0.4,0.1,0.2,"206.10",171
-0.4,0.1,0.3,"278.46",175
-0.4,0.1,0.4,"220.24",156
-0.4,0.1,0.5,"135.79",136
-0.4,0.1,0.6,"108.09",107
-0.4,0.1,0.7,"114.80",84
-0.4,0.1,0.8,"137.15",86
-0.4,0.1,0.9,"18.92",95
-0.4,0.1,1,"48.04",91
-0.4,0.2,0.1,"280.25",158
-0.4,0.2,0.2,"271.42",151
-0.4,0.2,0.3,"251.21",145
-0.4,0.2,0.4,"230.46",135
-0.4,0.2,0.5,"123.53",125
-0.4,0.2,0.6,"187.54",100
-0.4,0.2,0.7,"42.02",91
-0.4,0.2,0.8,"29.33",101
-0.4,0.2,0.9,"19.32",92
-0.4,0.2,1,"36.57",90
-0.4,0.3,0.1,"338.05",151
-0.4,0.3,0.2,"332.88",149
-0.4,0.3,0.3,"295.23",132
-0.4,0.3,0.4,"238.43",122
-0.4,0.3,0.5,"193.52",104
-0.4,0.3,0.6,"169.70",93
-0.4,0.3,0.7,"46.04",91
-0.4,0.3,0.8,"24.00",96
-0.4,0.3,0.9,"18.59",88
-0.4,0.3,1,"-18.95",77
-0.4,0.4,0.1,"383.61",151
-0.4,0.4,0.2,"348.45",148
-0.4,0.4,0.3,"215.65",110
-0.4,0.4,0.4,"324.84",119
-0.4,0.4,0.5,"169.62",93
-0.4,0.4,0.6,"46.08",97
-0.4,0.4,0.7,"31.81",90
-0.4,0.4,0.8,"29.95",93
-0.4,0.4,0.9,"110.05",90
-0.4,0.4,1,"-14.08",78
-0.4,0.5,0.1,"377.75",150
-0.4,0.5,0.2,"182.80",102
-0.4,0.5,0.3,"184.66",100
-0.4,0.5,0.4,"102.47",95
-0.4,0.5,0.5,"81.72",91
-0.4,0.5,0.6,"40.60",90
-0.4,0.5,0.7,"29.33",89
-0.4,0.5,0.8,"193.14",85
-0.4,0.5,0.9,"120.19",80
-0.4,0.5,1,"167.98",83
-0.4,0.6,0.1,"-6.92",69
-0.4,0.6,0.2,"32.27",76
-0.4,0.6,0.3,"9.23",70
-0.4,0.6,0.4,"175.34",107
-0.4,0.6,0.5,"16.01",62
-0.4,0.6,0.6,"162.07",87
-0.4,0.6,0.7,"237.84",82
-0.4,0.6,0.8,"187.50",79
-0.4,0.6,0.9,"236.20",74
-0.4,0.6,1,"78.01",72
-0.4,0.7,0.1,"21.72",74
-0.4,0.7,0.2,"39.47",88
-0.4,0.7,0.3,"41.31",78
-0.4,0.7,0.4,"185.97",102
-0.4,0.7,0.5,"244.99",88
-0.4,0.7,0.6,"245.09",81
-0.4,0.7,0.7,"257.81",81
-0.4,0.7,0.8,"302.45",84
-0.4,0.7,0.9,"237.73",78
-0.4,0.7,1,"71.15",67
-0.4,0.8,0.1,"-5.23",64
-0.4,0.8,0.2,"-3.69",60
-0.4,0.8,0.3,"29.13",65
-0.4,0.8,0.4,"332.39",91
-0.4,0.8,0.5,"245.08",82
-0.4,0.8,0.6,"168.80",70
-0.4,0.8,0.7,"196.72",72
-0.4,0.8,0.8,"210.15",73
-0.4,0.8,0.9,"46.84",73
-0.4,0.8,1,"37.05",65
-0.4,0.9,0.1,"33.29",68
-0.4,0.9,0.2,"35.49",68
-0.4,0.9,0.3,"244.46",95
-0.4,0.9,0.4,"336.16",88
-0.4,0.9,0.5,"194.01",81
-0.4,0.9,0.6,"58.93",79
-0.4,0.9,0.7,"214.31",73
-0.4,0.9,0.8,"219.54",74
-0.4,0.9,0.9,"71.75",58
-0.4,0.9,1,"-10.22",65
-0.4,1,0.1,"40.52",68
-0.4,1,0.2,"278.26",100
-0.4,1,0.3,"234.18",90
-0.4,1,0.4,"363.65",91
-0.4,1,0.5,"208.72",81
-0.4,1,0.6,"57.53",73
-0.4,1,0.7,"231.10",73
-0.4,1,0.8,"155.09",66
-0.4,1,0.9,"25.15",63
-0.4,1,1,"-8.47",64
-0.4,1.1,0.1,"508.70",109
-0.4,1.1,0.2,"279.23",97
-0.4,1.1,0.3,"414.81",97
-0.4,1.1,0.4,"194.24",83
-0.4,1.1,0.5,"226.78",75
-0.4,1.1,0.6,"147.00",64
-0.4,1.1,0.7,"183.76",72
-0.4,1.1,0.8,"25.14",64
-0.4,1.1,0.9,"33.48",64
-0.4,1.1,1,"40.20",83
-0.4,1.2,0.1,"544.39",108
-0.4,1.2,0.2,"462.73",97
-0.4,1.2,0.3,"315.20",91
-0.4,1.2,0.4,"296.63",81
-0.4,1.2,0.5,"177.86",74
-0.4,1.2,0.6,"150.46",64
-0.4,1.2,0.7,"46.85",62
-0.4,1.2,0.8,"26.27",63
-0.4,1.2,0.9,"39.57",67
-0.4,1.2,1,"-2.37",64
-0.4,1.3,0.1,"7.52",51
-0.4,1.3,0.2,"210.44",79
-0.4,1.3,0.3,"261.36",75
-0.4,1.3,0.4,"174.80",70
-0.4,1.3,0.5,"165.92",70
-0.4,1.3,0.6,"145.08",62
-0.4,1.3,0.7,"30.18",63
-0.4,1.3,0.8,"59.04",75
-0.4,1.3,0.9,"81.39",69
-0.4,1.3,1,"63.11",73
-0.4,1.4,0.1,"396.70",87
-0.4,1.4,0.2,"323.37",78
-0.4,1.4,0.3,"182.77",67
-0.4,1.4,0.4,"206.61",76
-0.4,1.4,0.5,"138.87",59
-0.4,1.4,0.6,"133.26",58
-0.4,1.4,0.7,"73.39",77
-0.4,1.4,0.8,"146.22",75
-0.4,1.4,0.9,"147.92",75
-0.4,1.4,1,"0.43",68
-0.4,1.5,0.1,"312.53",79
-0.4,1.5,0.2,"244.43",75
-0.4,1.5,0.3,"178.57",64
-0.4,1.5,0.4,"173.80",65
-0.4,1.5,0.5,"140.55",60
-0.4,1.5,0.6,"130.83",62
-0.4,1.5,0.7,"102.65",71
-0.4,1.5,0.8,"147.93",75
-0.4,1.5,0.9,"49.39",67
-0.4,1.5,1,"102.52",67
-0.4,1.6,0.1,"304.20",76
-0.4,1.6,0.2,"218.76",70
-0.4,1.6,0.3,"175.93",61
-0.4,1.6,0.4,"161.70",62
-0.4,1.6,0.5,"228.97",72
-0.4,1.6,0.6,"281.49",69
-0.4,1.6,0.7,"173.46",77
-0.4,1.6,0.8,"8.69",69
-0.4,1.6,0.9,"125.58",67
-0.4,1.6,1,"93.85",62
-0.4,1.7,0.1,"360.61",82
-0.4,1.7,0.2,"241.19",70
-0.4,1.7,0.3,"228.99",69
-0.4,1.7,0.4,"214.70",74
-0.4,1.7,0.5,"239.62",68
-0.4,1.7,0.6,"194.82",69
-0.4,1.7,0.7,"59.84",68
-0.4,1.7,0.8,"183.92",75
-0.4,1.7,0.9,"130.21",67
-0.4,1.7,1,"6.32",54
-0.4,1.8,0.1,"231.58",69
-0.4,1.8,0.2,"201.24",67
-0.4,1.8,0.3,"209.34",70
-0.4,1.8,0.4,"345.27",76
-0.4,1.8,0.5,"325.30",71
-0.4,1.8,0.6,"348.85",66
-0.4,1.8,0.7,"117.07",63
-0.4,1.8,0.8,"119.00",64
-0.4,1.8,0.9,"110.73",68
-0.4,1.8,1,"5.33",53
-0.4,1.9,0.1,"190.19",81
-0.4,1.9,0.2,"197.28",78
-0.4,1.9,0.3,"260.74",70
-0.4,1.9,0.4,"248.85",69
-0.4,1.9,0.5,"256.76",66
-0.4,1.9,0.6,"298.77",60
-0.4,1.9,0.7,"120.62",63
-0.4,1.9,0.8,"-7.32",50
-0.4,1.9,0.9,"-2.21",52
-0.4,1.9,1,"1.23",30
-0.4,2,0.1,"363.65",76
-0.4,2,0.2,"361.40",76
-0.4,2,0.3,"355.37",75
-0.4,2,0.4,"185.97",71
-0.4,2,0.5,"232.02",58
-0.4,2,0.6,"117.92",61
-0.4,2,0.7,"-7.73",48
-0.4,2,0.8,"-7.75",48
-0.4,2,0.9,"174.64",48
-0.4,2,1,"223.64",51
-0.3,0.1,0.1,"32.43",154
-0.3,0.1,0.2,"23.03",125
-0.3,0.1,0.3,"31.65",133
-0.3,0.1,0.4,"212.00",121
-0.3,0.1,0.5,"190.77",129
-0.3,0.1,0.6,"117.66",101
-0.3,0.1,0.7,"-43.07",54
-0.3,0.1,0.8,"151.56",83
-0.3,0.1,0.9,"189.64",119
-0.3,0.1,1,"16.34",94
-0.3,0.2,0.1,"40.07",130
-0.3,0.2,0.2,"253.27",163
-0.3,0.2,0.3,"218.24",145
-0.3,0.2,0.4,"216.97",126
-0.3,0.2,0.5,"156.97",111
-0.3,0.2,0.6,"120.79",97
-0.3,0.2,0.7,"9.87",94
-0.3,0.2,0.8,"135.27",93
-0.3,0.2,0.9,"125.41",105
-0.3,0.2,1,"17.14",93
-0.3,0.3,0.1,"253.87",135
-0.3,0.3,0.2,"196.20",118
-0.3,0.3,0.3,"221.01",113
-0.3,0.3,0.4,"179.85",108
-0.3,0.3,0.5,"3.78",77
-0.3,0.3,0.6,"185.68",103
-0.3,0.3,0.7,"40.77",112
-0.3,0.3,0.8,"189.83",91
-0.3,0.3,0.9,"168.82",107
-0.3,0.3,1,"24.41",90
-0.3,0.4,0.1,"30.47",101
-0.3,0.4,0.2,"240.79",111
-0.3,0.4,0.3,"266.76",107
-0.3,0.4,0.4,"290.73",103
-0.3,0.4,0.5,"197.41",106
-0.3,0.4,0.6,"175.04",95
-0.3,0.4,0.7,"58.47",91
-0.3,0.4,0.8,"164.17",81
-0.3,0.4,0.9,"185.13",93
-0.3,0.4,1,"68.03",93
-0.3,0.5,0.1,"24.79",91
-0.3,0.5,0.2,"234.24",110
-0.3,0.5,0.3,"272.51",108
-0.3,0.5,0.4,"270.72",110
-0.3,0.5,0.5,"192.67",97
-0.3,0.5,0.6,"253.19",86
-0.3,0.5,0.7,"91.26",104
-0.3,0.5,0.8,"138.03",96
-0.3,0.5,0.9,"195.17",89
-0.3,0.5,1,"143.78",83
-0.3,0.6,0.1,"85.50",96
-0.3,0.6,0.2,"291.05",106
-0.3,0.6,0.3,"4.31",73
-0.3,0.6,0.4,"183.67",83
-0.3,0.6,0.5,"191.93",89
-0.3,0.6,0.6,"194.97",78
-0.3,0.6,0.7,"100.39",99
-0.3,0.6,0.8,"140.07",91
-0.3,0.6,0.9,"214.93",86
-0.3,0.6,1,"217.31",86
-0.3,0.7,0.1,"544.93",134
-0.3,0.7,0.2,"12.89",77
-0.3,0.7,0.3,"-14.30",65
-0.3,0.7,0.4,"103.62",103
-0.3,0.7,0.5,"244.87",92
-0.3,0.7,0.6,"231.97",83
-0.3,0.7,0.7,"87.59",103
-0.3,0.7,0.8,"244.64",94
-0.3,0.7,0.9,"255.90",83
-0.3,0.7,1,"48.70",69
-0.3,0.8,0.1,"-2.48",66
-0.3,0.8,0.2,"-4.69",70
-0.3,0.8,0.3,"53.62",86
-0.3,0.8,0.4,"250.67",87
-0.3,0.8,0.5,"278.78",89
-0.3,0.8,0.6,"207.35",81
-0.3,0.8,0.7,"71.28",105
-0.3,0.8,0.8,"195.86",72
-0.3,0.8,0.9,"61.37",79
-0.3,0.8,1,"12.83",52
-0.3,0.9,0.1,"25.74",73
-0.3,0.9,0.2,"34.21",68
-0.3,0.9,0.3,"50.07",87
-0.3,0.9,0.4,"100.62",93
-0.3,0.9,0.5,"100.53",94
-0.3,0.9,0.6,"92.80",89
-0.3,0.9,0.7,"256.55",94
-0.3,0.9,0.8,"18.49",54
-0.3,0.9,0.9,"-1.33",37
-0.3,0.9,1,"68.22",71
-0.3,1,0.1,"13.62",64
-0.3,1,0.2,"315.05",99
-0.3,1,0.3,"128.68",89
-0.3,1,0.4,"147.28",94
-0.3,1,0.5,"313.96",85
-0.3,1,0.6,"30.54",50
-0.3,1,0.7,"18.82",66
-0.3,1,0.8,"38.81",67
-0.3,1,0.9,"62.84",71
-0.3,1,1,"100.81",71
-0.3,1.1,0.1,"390.55",90
-0.3,1.1,0.2,"542.85",111
-0.3,1.1,0.3,"173.94",100
-0.3,1.1,0.4,"148.02",89
-0.3,1.1,0.5,"32.35",50
-0.3,1.1,0.6,"18.64",49
-0.3,1.1,0.7,"-15.88",50
-0.3,1.1,0.8,"71.96",69
-0.3,1.1,0.9,"106.32",75
-0.3,1.1,1,"137.47",78
-0.3,1.2,0.1,"371.51",87
-0.3,1.2,0.2,"375.42",87
-0.3,1.2,0.3,"154.88",90
-0.3,1.2,0.4,"149.81",88
-0.3,1.2,0.5,"295.36",86
-0.3,1.2,0.6,"25.37",49
-0.3,1.2,0.7,"27.43",57
-0.3,1.2,0.8,"77.79",69
-0.3,1.2,0.9,"33.26",66
-0.3,1.2,1,"23.44",71
-0.3,1.3,0.1,"34.14",52
-0.3,1.3,0.2,"270.48",81
-0.3,1.3,0.3,"59.94",80
-0.3,1.3,0.4,"325.73",84
-0.3,1.3,0.5,"288.32",77
-0.3,1.3,0.6,"-0.17",44
-0.3,1.3,0.7,"105.70",74
-0.3,1.3,0.8,"61.36",69
-0.3,1.3,0.9,"22.68",42
-0.3,1.3,1,"85.21",81
-0.3,1.4,0.1,"424.36",88
-0.3,1.4,0.2,"290.85",81
-0.3,1.4,0.3,"325.03",86
-0.3,1.4,0.4,"337.18",80
-0.3,1.4,0.5,"5.95",47
-0.3,1.4,0.6,"-8.60",43
-0.3,1.4,0.7,"104.25",78
-0.3,1.4,0.8,"211.85",68
-0.3,1.4,0.9,"37.65",53
-0.3,1.4,1,"80.16",81
-0.3,1.5,0.1,"122.92",97
-0.3,1.5,0.2,"417.87",88
-0.3,1.5,0.3,"140.48",86
-0.3,1.5,0.4,"4.05",42
-0.3,1.5,0.5,"10.65",37
-0.3,1.5,0.6,"-9.35",42
-0.3,1.5,0.7,"90.81",75
-0.3,1.5,0.8,"280.34",75
-0.3,1.5,0.9,"218.39",75
-0.3,1.5,1,"105.96",77
-0.3,1.6,0.1,"403.98",82
-0.3,1.6,0.2,"327.06",74
-0.3,1.6,0.3,"273.84",71
-0.3,1.6,0.4,"-15.86",39
-0.3,1.6,0.5,"-17.04",43
-0.3,1.6,0.6,"-17.71",37
-0.3,1.6,0.7,"59.56",71
-0.3,1.6,0.8,"204.78",64
-0.3,1.6,0.9,"123.92",67
-0.3,1.6,1,"73.75",72
-0.3,1.7,0.1,"432.50",84
-0.3,1.7,0.2,"354.40",75
-0.3,1.7,0.3,"65.23",48
-0.3,1.7,0.4,"-15.72",43
-0.3,1.7,0.5,"2.17",42
-0.3,1.7,0.6,"-15.85",37
-0.3,1.7,0.7,"67.30",71
-0.3,1.7,0.8,"216.59",64
-0.3,1.7,0.9,"207.68",67
-0.3,1.7,1,"65.31",75
-0.3,1.8,0.1,"-3.42",39
-0.3,1.8,0.2,"7.44",44
-0.3,1.8,0.3,"-16.56",42
-0.3,1.8,0.4,"-10.40",43
-0.3,1.8,0.5,"-5.12",36
-0.3,1.8,0.6,"-22.16",34
-0.3,1.8,0.7,"58.42",69
-0.3,1.8,0.8,"199.36",61
-0.3,1.8,0.9,"204.33",69
-0.3,1.8,1,"16.90",63
-0.3,1.9,0.1,"60.00",62
-0.3,1.9,0.2,"21.71",48
-0.3,1.9,0.3,"102.28",68
-0.3,1.9,0.4,"152.56",67
-0.3,1.9,0.5,"33.69",64
-0.3,1.9,0.6,"3.73",36
-0.3,1.9,0.7,"8.39",62
-0.3,1.9,0.8,"98.20",53
-0.3,1.9,0.9,"2.06",64
-0.3,1.9,1,"154.38",59
-0.3,2,0.1,"24.28",49
-0.3,2,0.2,"21.12",47
-0.3,2,0.3,"68.30",62
-0.3,2,0.4,"192.48",78
-0.3,2,0.5,"149.80",58
-0.3,2,0.6,"18.89",61
-0.3,2,0.7,"-2.70",64
-0.3,2,0.8,"119.33",52
